chr15	80688800	86578418
chr11	53017312	56522694
chr22	24806618	27151000
chr19	25987163	25988482
chr7	122301830	123778942
chr3	28587358	28587922
chr7	76058745	76059619
chr16	57063904	57086843
chr13	88119329	88120831
chr18	1669186	6091700
chr2	86078574	96348051
chr16	20808517	20836719
chr1	6283102	11267776
chr17	10083986	11279412
chr15	3534010	4837184
chr1	36541969	43177379
chr16	47745724	48718979
chr3	189180574	189180717
chr2	52935198	54783871
chr3	171281866	172871663
chr21	5361378	8554477
chr2	121826309	121890653
chr9	89837121	100760805
chr9	34767532	34840162
chr15	54467353	59687429
chr2	225612741	231961424
chr6	105779107	111909565
chr16	49855632	49898031
chr10	11689988	13894187
chr15	18756683	21380698
chr22	11544656	14361450
chr3	74210219	74210328
chr6	83653042	83734078
chr2	124448692	125191881
chr16	76070615	76294649
chr2	12293810	19246205
chr1	193784623	195822639
chr3	158027709	170541228
chr16	12790244	13105553
chr17	6977827	7938022
chr2	122023878	135792939
chr12	183026	183220
chr15	18214842	25812865
chr2	132494121	132541622
chr17	13159663	15850680
chr15	26445375	26447780
chr7	57948825	59727061
chr6	87713284	93063556
chr1	131073095	132893162
chr11	100812786	100883154
chr1	12697129	21531472
chr5	143551093	173613643
chr13	6599391	6611157
chr4	88695766	108840448
chr6	68586566	75324840
chr2	180773664	185379371
chr4	22860813	43326256
chr16	51479513	51485821
chr11	79241564	91821072
chr5	26999470	32392893
chr9	71357408	71418870
chr3	22091187	25780419
chr20	21504200	22094253
chr1	177652356	177734063
chr8	67515931	69132940
chr19	42045432	42114838
chr2	158493846	158503458
chr2	155211898	155335537
chr16	49513319	50038335
chr2	128290971	128295992
chr10	58090666	63319991
chr2	97382409	99779122
chr15	93989385	95588067
chr7	109418086	109418284
chr3	37343103	49310195
chr16	13342393	13342500
chr4	165488107	173246813
chr13	57896543	64411205
chr2	22678722	51721418
chr16	19425064	20195587
chr7	88503491	94988147
chr3	135659085	136734926
chr7	32979091	48278395
chr1	223986910	223988694
chr3	103574666	113117431
chr3	195262090	195321369
chr6	119756825	125282671
chr6	41784745	47866363
chr6	78183161	78207126
chr13	6881166	10356110
chr21	10304131	26366995
chr3	104533023	106582536
chr5	166840274	168917288
chr2	206261838	206353679
chr1	44700943	44748983
chr4	64141874	93077068
chr1	94069371	94198401
chr7	18876192	20302769
chr15	20415430	22837598
chr5	107837891	119638070
chr12	72629448	72787813
chr18	37288335	37304840
chr17	33826133	33844828
chr1	95650698	98337375
chr16	79597956	79741858
chr19	20788069	20925143
chr21	13520845	15082320
chr4	45761810	50946296
chr16	87265001	87785340
chr16	73215721	73715678
chr7	9149742	9149932
chr9	54242948	57650243
chr17	55643929	56274675
chr6	110610063	110631950
chr2	65586755	65586955
chr16	89533852	89566803
chr17	76849611	78246537
chr13	93293015	95476143
chr16	85187948	87390681
chr11	19922738	19926651
chr16	61351795	61899906
chr16	12578478	12581806
chr8	145887217	145896770
chr9	69661698	69904105
chr5	37719302	65485877
chr15	65310212	70354482
chr2	185272715	186737240
chr19	12397103	12416857
chr19	40097557	40097615
chr7	70602135	84404190
chr7	8795814	8795924
chr2	187447617	188016861
chr4	37287130	39248078
chr16	84381108	84393471
chr9	20908417	20909323
chr9	17591619	28446751
chr9	53231735	58685365
chr17	34236476	34259877
chr7	109459423	114972406
chr7	5425816	5570873
chr6	110560480	119833090
chr15	80176673	84309927
chr10	75336522	82547835
chr17	9865249	10296936
chr15	59983212	59997486
chr16	5356043	6129811
chr22	10867218	18939903
chr10	128172377	134199303
chr22	27716201	27737509
chr20	9690029	9969416
chr2	167172736	167195636
chr15	42431815	42476378
chr22	7939407	9402031
chr8	113393280	126544302
chr6	103244322	103393889
chr6	115964580	115965354
chr3	457012	1375282
chr2	216432732	217827188
chr22	7150090	7231659
chr16	34609594	35206225
chr15	27047804	31911523
chr4	121583279	125956631
chr17	4717072	4720189
chr19	17631353	17631880
chr17	17336015	18739615
chr1	63653016	63653162
chr2	98467161	109592168
chr1	240364974	240368090
chr4	172138736	181253385
chr2	198943827	199742996
chr7	17625423	17801699
chr17	18949374	18969184
chr19	33971200	33983885
chr2	119672651	119683821
chr6	111173621	117731587
chr10	50972916	50978177
chr3	111504169	119615440
chr1	31954171	31954465
chr7	129405849	129411023
chr2	179168548	180365062
chr4	142519136	148565429
chr5	433608	15004504
chr19	18315159	18348717
chr21	13902651	13914313
chr11	58847857	58854836
chr5	104422245	115930600
chr1	138448760	142327826
chr2	152894681	152937617
chr4	10412499	17757512
chr22	13784353	13792805
chr19	8706671	8711427
chr7	100919567	102360043
chr17	61329269	63297179
chr13	35290556	35392470
chr6	104670184	105066896
chr16	18314518	18314604
chr2	197489127	197490750
chr2	188726399	188861472
chr3	76129868	76167356
chr7	105103900	118796170
chr15	93119879	94899293
chr3	79309613	79312627
chr17	30691962	30701836
chr20	394774	500481
chr17	5514291	6992292
chr18	7665115	21635765
chr17	54463435	54537801
chr9	56398340	57587005
chr17	22898215	22919597
chr16	29266219	29270563
chr4	114173940	116869008
chr11	11694619	11695347
chr16	6387938	7294263
chr16	61815734	61829617
chr1	10443802	11809741
chr17	54149368	55520469
chr4	114074924	114510460
chr17	60412516	61582810
chr16	5585975	5648777
chr15	72380725	78172284
chr15	22052188	22092268
chr17	65479466	67406637
chr15	84264660	87516390
chr22	22773265	23041468
chr12	108382879	109416473
chr22	6597976	6613658
chr16	3906666	4250089
chr13	29941235	33498512
chr13	41034519	49691391
chr15	29882947	30413912
chr7	119117212	119138292
chr8	10359102	14121084
chr8	114729653	115066533
chr1	140367000	142004363
chr21	12654835	14372209
chr16	16382187	16905575
chr21	12732260	26951104
chr7	146667234	148096573
chr4	157182106	157223568
chr16	84869854	85538058
chr4	55037095	59386507
chr22	4129068	5974341
chr20	13726235	13726405
chr7	80483515	80488650
chr1	241607761	242950147
chr7	122792797	122897563
chr9	96158150	102053547
chr9	124139820	124172387
chr11	122227711	122323855
chr2	50559689	50566535
chr16	83134024	83653930
chr9	101766870	112977742
chr8	97939819	106477448
chr16	1011107	1018893
chr22	46554486	47244803
chr7	125608108	142796184
chr13	57766953	57767115
chr1	8942983	8945002
chr22	24129839	25247339
chr7	155989188	157477527
chr6	73838158	74101146
chr3	83670455	84037997
chr17	54303744	54303869
chr11	41685237	41688140
chr17	18378912	20140730
chr19	258556	266963
chr11	119288316	128163998
chr2	238846781	238850800
chr1	231189526	233924879
chr7	107545393	107735223
chr7	116448290	118771095
chr17	39085484	40276984
chr4	52948208	52950556
chr10	15045444	21669524
chr16	31449222	32339582
chr15	47026031	47866215
chr11	38722683	38724245
chr6	33867271	55002250
chr20	26852471	26852719
chr10	37508024	39124316
chr8	132297318	141235575
chr16	80269365	80272829
chr6	68733707	71296452
chr16	67491804	67511618
chr2	123490054	123492748
chr8	139797686	139804876
chr9	26129608	43413198
chr6	157042410	163684958
chr4	40048601	43864210
chr2	205419525	205807522
chr2	186219071	186327455
chr2	195077363	199584384
chr1	218868959	218885548
chr15	82484249	88225187
chr7	48281496	48286406
chr8	14101120	14207989
chr17	58307302	58308882
chr7	157783446	157913103
chr4	136567688	141492871
chr6	32162974	37888587
chr4	26569746	26843760
chr1	240081045	240081129
chr4	123679812	127170748
chr9	46795317	61336063
chr7	74473807	76109006
chr16	75219052	75219264
chr20	47610182	51164395
chr15	67743479	72589879
chr16	53361235	58567602
chr4	132872205	145699995
chr12	103006354	103010113
chr1	79671753	80386825
chr18	52574856	63506876
chr4	37535108	47266805
chr11	62279472	62281191
chr4	103408650	107637640
chr7	20072936	21528894
chr2	208077546	208084079
chr5	80852269	80854132
chr13	11079740	11082821
chr15	27128253	27128475
chr4	56289050	76717472
chr6	5754044	6001216
chr12	82610227	82663662
chr2	33652150	36417293
chr16	78918636	79167431
chr17	61837757	61922908
chr4	53619979	56703244
chr16	20453234	23912635
chr12	109352217	109415462
chr19	26653970	26657849
chr11	30973728	30985336
chr9	54839809	58124569
chr2	157417669	157527081
chr5	69869274	70008011
chr17	73691621	74270895
chr16	45092753	45097308
chr2	68546492	68563992
chr16	74694848	74714664
chr1	95353787	97978496
chr9	28812216	28919889
chr4	77769289	79565239
chr2	27598108	32454904
chr7	118245469	118274867
chr14	70517785	76957901
chr17	6383110	7912579
chr19	12576007	12580881
chr2	11909692	11915124
chr16	86152687	86955806
chr22	15792249	19304810
chr2	150452253	150559099
chr6	166935013	166937108
chr13	30301171	45329284
chr1	62141105	63450562
chr2	131353831	138616767
chr15	74850454	79590066
chr8	74985466	79890644
chr17	73270649	74235345
chr16	27879120	28460192
chr17	47548172	47548246
chr4	22994517	25081195
chr22	7946762	7969915
chr11	109731812	109739227
chr3	126157038	126670458
chr9	73321882	73324883
chr2	107625134	112574400
chr3	26750871	26765384
chr16	17243350	17307848
chr7	76309186	76571387
chr12	59158690	61161085
chr16	46373009	49568067
chr9	60102413	68164802
chr2	182900550	189946555
chr10	91260051	91345358
chr3	162408112	175326787
chr10	114067731	114206148
chr18	57639214	74940155
chr1	235071788	237675794
chr6	140982482	141135254
chr17	73950355	73974163
chr11	79823322	80358888
chr17	60148878	60150402
chr2	175290918	195942338
chr10	92297802	92432023
chr12	101553258	101553615
chr7	51444229	63615239
chr17	54035263	54706160
chr18	16759581	26222166
chr16	86925692	87456158
chr19	28112491	28112549
chr7	134926124	136605061
chr8	109599651	114150149
chr8	133716362	137522174
chr9	58543642	74961199
chr6	134038897	136979200
chr17	77019791	77023819
chr8	42247307	52371772
chr8	106708963	106718433
chr19	27102676	27102807
chr6	71277621	79330424
chr9	22427399	22676682
chr2	230748163	230748363
chr8	130906881	131605966
chr4	74628852	87662895
chr11	1999060	3983608
chr15	82127152	82606067
chr11	88610000	92835280
chr6	55039821	55060404
chr7	74596808	93446555
chr4	99929540	99956802
chr5	100231089	100237175
chr12	11425007	18253179
chr3	47605475	47651921
chr10	119013856	124533076
chr3	50573925	61775323
chr1	213527950	214396441
chr6	27090129	27218165
chr18	17229676	35367331
chr3	187906716	187962309
chr16	39101855	39105143
chr5	18830505	18830709
chr3	89530238	101138150
chr4	128586211	136657277
chr15	37750543	43684173
chr9	65287581	70778985
chr16	23745490	23745734
chr18	75634696	75655039
chr7	67022540	67038669
chr2	235433400	235435804
chr1	95269735	95427340
chr12	76710354	77084835
chr16	55166377	55166721
chr18	40152742	43815348
chr9	25902936	26062615
chr3	64120149	64122961
chr9	49181009	50271182
chr7	22140634	27497444
chr4	97486395	112615198
chr15	15892404	15892507
chr13	4544687	18573844
chr16	13698897	13949610
chr1	76099568	76202508
chr16	15684089	17420958
chr11	91829600	106241050
chr9	135505694	135505886
chr5	52176149	69397551
chr7	53687786	62426242
chr1	45064691	45490061
chr15	18031775	24084880
chr22	28605712	31861460
chr22	45121753	46217872
chr7	15813269	17382426
chr1	118890826	125960960
chr22	12169448	15077225
chr17	47662702	51187530
chr16	38205633	39528758
chr3	114467891	114483752
chr10	31206930	31413182
chr17	20459682	20459836
chr18	20384794	33612100
chr17	55820260	57158907
chr16	51237253	51831656
chr2	167401784	170447035
chr17	5062114	5062350
chr18	14015381	14668087
chr1	80992388	81055349
chr17	71925919	72077897
chr17	60529240	61900678
chr2	25441324	25443375
chr1	134277263	139583939
chr17	59134920	59192039
chr7	126677206	126677358
chr17	11744121	11744300
chr1	140546222	142699515
chr12	42816452	49731213
chr2	7806448	7815600
chr1	32132233	36400493
chr1	18380945	20411547
chr17	4483080	4519811
chr5	99373187	100323810
chr2	47316417	47760160
chr13	69948230	110440256
chr17	26254561	27162846
chr10	116093363	117542280
chr22	43226969	45775787
chr10	37780290	51000527
chr8	93153919	93330642
chr4	52858056	73176943
chr7	136545882	139228781
chr11	114585713	114585784
chr9	94686101	94693483
chr7	69731051	69731215
chr8	101601707	101637182
chr19	55450200	55455251
chr18	12473945	29510545
chr7	145191361	156635038
chr9	77094003	77095897
chr17	73913983	74833842
chr11	131760891	131769698
chr8	16262029	16264005
chr2	140100231	140105326
chr16	14030733	14031121
chr22	16053357	18630583
chr20	7117460	8003180
chr5	20734044	20811779
chr2	221473993	226319108
chr6	139823020	139876955
chr11	66899524	66899963
chr8	67266746	73955488
chr17	4626336	5253672
chr22	11475393	12672069
chr7	63132151	63136235
chr8	44034507	44379803
chr20	12220333	14279057
chr22	35761747	38899599
chr16	16227867	16269037
chr5	145780166	145851568
chr14	34282390	36051623
chr2	177433549	182164568
chr4	49341453	66747154
chr2	139686520	140183939
chr17	24750520	25259544
chr3	76924178	78080546
chr1	132405657	139556536
chr6	110702997	110757679
chr17	60740108	62132950
chr3	129889285	137273123
chr2	64823624	65046945
chr1	179441113	181507551
chr22	5127346	6120689
chr7	62949236	63081257
chr2	76341971	76345466
chr17	43966160	43967197
chr18	47833136	48748695
chr1	113028922	115351174
chr10	47388948	49140787
chr9	58435886	58482633
chr9	59434094	59441782
chr16	39728949	39898478
chr20	59192026	61432966
chr16	14325110	14874966
chr11	26510988	41571923
chr2	3709602	3738528
chr15	35164300	35252949
chr1	85959061	92499856
chr17	13654926	13655080
chr13	44891113	45025906
chr2	223096657	223239191
chr11	41790946	53087192
chr17	57230443	57249037
chr2	220393014	220464851
chr11	6402461	6402645
chr5	89718305	94637101
chr22	16261677	18215283
chr14	103502188	103506247
chr9	5692848	5805371
chr7	131558108	131863935
chr16	35194332	36588800
chr15	85347883	91522354
chr3	74093025	74128915
chr7	68921935	69452697
chr11	115584870	123821720
chr7	116139852	116201245
chr3	55677430	57296317
chr17	10876306	11575728
chr6	14072095	31877041
chr7	56734026	57853136
chr22	765387	765531
chr12	118592301	119073187
chr13	43644048	43646458
chr11	91770452	91772229
chr11	5398067	5399152
chr17	61933233	61941616
chr8	108297931	108299351
chr22	37944130	40534890
chr2	39179972	40621587
chr12	81897784	101207889
chr7	31258769	32619567
chr1	112063690	112065071
chr15	47057427	48586490
chr17	3655625	3656979
chr12	113849440	113853617
chr6	87104203	87737345
chr2	235157316	235329793
chr8	105727738	105753379
chr6	41907981	44469744
chr16	52975532	58077114
chr7	90755772	104936982
chr1	115983302	116111546
chr5	159636865	165037745
chr16	80996678	81000974
chr16	42166050	42520352
chr6	115831241	115858539
chr3	80485229	80487078
chr13	41117435	41228139
chr16	40152684	40693291
chr17	8706006	10119208
chr17	10657435	10667845
chr16	24089592	25038831
chr1	231178715	232467570
chr16	23699592	25667041
chr5	42559019	44425711
chr14	25156066	29586345
chr18	72838437	72840287
chr2	147141862	147143265
chr4	66350598	68186791
chr2	136289883	136289993
chr15	36269430	36269953
chr2	204702933	204714527
chr17	11362141	12717163
chr15	83326857	83384053
chr6	48255268	48388822
chr7	12689022	14277168
chr22	16416784	19692556
chr17	80395562	80408329
chr8	109451907	109552605
chr4	165404181	169920486
chr11	122315872	122833293
chr11	118692380	118789468
chr22	11235684	14132035
chr15	20622981	20675799
chr6	127471956	138003620
chr2	139134548	141756556
chr7	56831062	57594246
chr22	15554157	16326148
chr22	14087362	21062381
chr14	37411704	41543505
chr2	180549381	181258997
chr1	10194766	10208341
chr1	12866671	21644386
chr5	124249111	126612301
chr18	43370881	60968296
chr11	121837643	123899431
chr22	38809148	41350226
chr19	39629317	39631823
chr13	53669521	53672297
chr5	43066173	43096102
chr1	83303546	84669814
chr9	114970754	129510299
chr13	74465705	74472662
chr3	188182389	197580435
chr3	7013703	7014509
chr19	6193356	9109064
chr21	16213046	16220637
chr17	77478075	77509222
chr6	38114161	48463198
chr13	56481677	56482401
chr7	96918581	97233251
chr3	3867350	7990709
chr9	130157114	131180620
chr2	143388221	143406470
chr11	122591119	122596936
chr20	43872034	43872577
chr17	48939545	50400888
chr20	1382172	1389136
chr1	138352798	138769610
chr12	65261354	65361502
chr16	15277890	15278511
chr19	22099371	22110356
chr18	538495	19305286
chr6	85619916	85620051
chr15	39422456	41993817
chr2	193905024	194031702
chr6	233941	276209
chr17	72113882	73131858
chr5	67196026	67332851
chr17	7289034	9403425
chr9	95653903	98951540
chr7	145419971	155045404
chr17	39984876	39997208
chr9	36663213	36663378
chr1	21095980	26845608
chr2	200616580	200620760
chr19	29638516	29659069
chr17	58963228	62474721
chr13	24147369	24183657
chr16	42640535	43044563
chr5	115215339	115220726
chr9	39021620	39021773
chr7	4020524	5593243
chr1	135352384	135436252
chr9	64727375	64801079
chr15	67709635	67714192
chr17	39493962	39502110
chr22	29521726	30574149
chr3	188440159	188447863
chr15	61567145	66380348
chr16	80841904	81641833
chr17	30552160	31208805
chr7	36539281	55545657
chr1	141514504	146351582
chr7	96306	159117201
chr3	190049938	190074493
chr18	3361209	18350564
chr15	26126267	32065562
chr4	160436371	160827916
chr15	84627871	84628035
chr17	68068212	71893116
chr22	34286781	34496647
chr6	47412621	52780656
chr17	35635646	35661249
chr16	77302975	77854174
chr15	30613071	35476449
chr22	18783399	18843730
chr15	43165662	48404791
chr22	1817364	3423127
chr1	54048818	65799280
chr4	58382520	78134683
chr15	27509507	30127110
chr22	36562334	39147951
chr6	134162985	137265611
chr13	81185008	81185142
chr5	72779124	76219335
chr10	31016501	38370082
chr16	12570591	13716419
chr16	3280715	3360529
chr15	80421879	82112682
chr5	43916655	43934608
chr1	43903247	46647522
chr15	83069124	83074538
chr7	153055276	153290194
chr17	56904246	56904345
chr3	10368676	10372203
chr1	4014221	8417179
chr2	59055561	59067558
chr6	34430220	44958284
chr7	28776555	28786160
chr4	34477918	36956876
chr22	7207579	7426707
chr5	153025817	179740191
chr12	45090076	45861315
chr15	75681461	81343953
chr2	70649710	71391757
chr2	121403489	147138830
chr16	33095760	33109948
chr17	75292526	75380383
chr17	40094358	40155988
chr19	21253633	21291588
chr1	161740538	163914878
chr13	66195189	79912707
chr10	112267200	114445755
chr14	104652317	104659748
chr16	74836939	74839065
chr11	31249592	44705878
chr12	125652252	125789740
chr15	97644090	98120040
chr20	7292482	7358342
chr2	61306619	63343260
chr19	45504592	45519878
chr1	117072708	117094228
chr6	48845613	50041662
chr15	39410695	42962522
chr15	16540447	21368403
chr17	12917667	12934047
chr10	59901775	66972812
chr1	170656732	174424614
chr5	168156659	168263772
chr17	43832912	44334004
chr3	30212719	30248304
chr1	160420931	162136049
chr17	60384463	60755694
chr15	55246932	57758634
chr22	40795898	40796136
chr3	82115650	89540014
chr15	3106219	3322270
chr20	31487342	31496326
chr2	65939440	66617745
chr18	71628575	71632638
chr9	1865398	3526308
chr7	27460583	27460952
chr18	53215331	68607190
chr17	75283839	76138740
chr16	84798060	86412496
chr1	200535184	207572450
chr17	8574183	8591839
chr13	10624392	10633128
chr2	120225966	120249593
chr5	13533768	15258759
chr13	15528530	15528791
chr2	24355541	24695487
chr12	84918374	87136397
chr22	18402061	18985750
chr22	19023757	19024096
chr16	45455420	45504002
chr7	149257860	149651149
chr16	85076279	85082724
chr2	56433070	56763616
chr11	99380040	99505002
chr16	75422595	76025264
chr2	211628991	219642517
chr17	70967698	72552069
chr8	98346859	98352485
chr18	57280993	72186236
chr1	108904722	108905078
chr16	34659215	34659480
chr1	211038803	211154909
chr11	79592880	79691230
chr16	10243903	10245638
chr7	42663384	47629092
chr2	162354952	162362862
chr2	62414606	62418139
chr16	6348233	6583008
chr21	3468332	36073647
chr18	15099192	15109433
chr7	86735149	86859692
chr2	70464607	72486437
chr2	154089613	157314747
chr5	165615492	165632523
chr17	10534883	11055854
chr17	25789513	25805143
chr5	73312748	88465966
chr13	37685652	37689166
chr10	26028294	29915223
chr16	4102164	5157299
chr1	67049524	68425928
chr15	64854729	66181134
chr16	12076224	18467195
chr22	20330421	20330547
chr19	42341609	42352593
chr7	19578158	19581625
chr19	177763	181787
chr21	26708492	27680622
chr20	30413079	31326266
chr15	6975276	12619963
chr16	53856173	53914153
chr4	146011939	152322038
chr16	3659765	4161518
chr15	91294129	91744110
chr9	125821719	125968788
chr2	135249966	138756999
chr17	22230991	23129050
chr16	15607161	16413612
chr5	78516428	82738560
chr2	135246309	135273079
chr14	48723148	57202219
chr1	124112603	128797706
chr12	83188832	83242728
chr9	73121712	73121845
chr1	84722012	86778419
chr13	47770609	47860240
chr6	98911225	98972880
chr19	57235795	57266525
chr13	11030417	12479381
chr1	10477076	13676146
chr20	647458	1472611
chr2	200518683	200527079
chr17	14884185	14884368
chr9	35473708	36428322
chr2	74243531	76568973
chr16	81269346	81269572
chr10	65930119	73293821
chr17	29902583	30106868
chr16	79099170	79521933
chr7	57398063	58765083
chr2	214034375	214041981
chr18	17974063	24983331
chr16	51732799	51759867
chr2	2359654	4909889
chr10	124060340	128483969
chr15	32576764	43334419
chr15	69092449	69093996
chr16	56207804	56207917
chr7	72864692	73863074
chr17	10565758	13575703
chr1	102461837	104757899
chr3	100497752	100500163
chr1	236472448	240048938
chr2	187686046	193009332
chr6	89459696	90340275
chr15	93036375	94381730
chr2	43397898	43448799
chr3	169030779	169033755
chr15	38027354	44172798
chr9	77405939	77406432
chr1	75384739	76416591
chr7	53445063	53464932
chr6	77488823	77824104
chr2	177048177	178750712
chr9	9780076	12989410
chr3	33743161	35033526
chr22	21471045	22885837
chr21	6137146	6398744
chr7	10086897	16022808
chr1	157029874	169523161
chr15	48769753	48795415
chr16	13076763	13864722
chr15	89313270	91703504
chr15	54303527	54349300
chr1	21095768	22276633
chr6	147726308	147729938
chr20	57665971	57666062
chr18	52458419	75173643
chr9	74625140	77269055
chr1	68660121	68675884
chr21	30003574	30154316
chr1	135402270	136648494
chr2	166339666	166340302
chr12	110206128	116411297
chr9	78752133	80452224
chr7	2559672	2628423
chr2	182794245	182796509
chr15	66064184	66620818
chr14	28707791	28731954
chr12	41882657	41992946
chr22	28197782	28208652
chr10	120953859	121042958
chr9	135775515	135785633
chr5	79191074	79203657
chr16	37449833	38029252
chr5	167663535	171805234
chr11	40943633	50900119
chr2	228445084	228708345
chr17	58176317	58181342
chr3	48857193	57051464
chr12	1000906	1001618
chr3	108147984	108148107
chr22	5797734	5908077
chr22	21197922	29139057
chr5	118393611	131191574
chr1	63254547	64576273
chr22	6015910	6658079
chr16	19915127	19926270
chr10	54715903	66801576
chr2	19128978	23106116
chr14	7042235	10300922
chr17	65644247	65647220
chr4	34943921	46865037
chr2	151040392	151040456
chr15	39263401	43018545
chr19	16096750	16102303
chr3	21410191	21452700
chr2	31374701	31378316
chr3	23517532	28851439
chr17	58649304	58659082
chr17	29338750	29338923
chr18	54771987	62693156
chr1	113187076	128613512
chr16	58643486	58643940
chr9	70826878	75653308
chr22	43042618	45498315
chr19	41569463	43721318
chr16	71223209	71233320
chr15	2574295	7499460
chr22	25587953	28572673
chr11	67919953	76948866
chr16	56847257	56942149
