chr15	24862751	30752369
chr11	10521887	14027269
chr22	31501411	33845793
chr19	5767071	5768390
chr7	58310532	59787644
chr3	144879429	144879993
chr7	109753450	109754324
chr16	66786412	66809351
chr13	17383801	17385303
chr18	24632553	29055067
chr2	96184711	106454188
chr16	7003220	7031422
chr1	95575350	100560024
chr17	7837800	9033226
chr15	89825990	91129164
chr1	49635095	56270505
chr16	48855243	49828498
chr3	197271211	197271354
chr2	66482138	68330811
chr3	74635822	76225619
chr21	32821508	36014607
chr2	168635202	168699546
chr9	107312340	118236024
chr9	107880920	107953550
chr15	39146886	44366962
chr2	179804921	186153604
chr6	136528093	142658551
chr16	7922986	7965385
chr10	112009331	114213530
chr15	56513569	59137584
chr22	20957689	23774483
chr3	68219548	68219657
chr6	124814961	124895997
chr2	16467254	17210443
chr16	52888450	53112484
chr2	194266586	201218981
chr1	219972050	222010066
chr3	97461585	109975104
chr16	59238701	59554010
chr17	1253141	2213336
chr2	85045798	98814859
chr12	31578558	31578752
chr15	78135440	85733463
chr2	210877388	210924889
chr17	2037103	4728120
chr15	71105622	71108027
chr7	133982074	135760310
chr6	96920045	102270317
chr1	159030117	160850184
chr11	120826844	120897212
chr1	62209151	71043494
chr5	107247906	137310456
chr13	86658829	86670595
chr4	165058776	185203458
chr6	102313860	109052134
chr2	79379438	83985145
chr4	66645339	87110782
chr16	44789918	44796226
chr11	7838307	20417815
chr5	169805772	175199195
chr9	24229395	24290857
chr3	133127643	136816875
chr20	52178492	52768545
chr1	64765327	64847034
chr8	18809036	20426045
chr19	12776354	12845760
chr2	33986284	33995896
chr2	94639055	94762694
chr16	42391409	42916425
chr2	176745277	176750298
chr10	11025452	16254777
chr2	120677112	123073825
chr15	85010711	86609393
chr7	13460747	13460945
chr3	21997292	33964384
chr16	4395417	4395524
chr4	179673806	187432512
chr13	34810975	41325637
chr2	31991134	61033830
chr16	69032553	69803076
chr7	1058572	7543228
chr3	5524571	6600412
chr7	53992506	69291810
chr1	63031288	63033072
chr3	173873813	183416578
chr3	57434309	57493588
chr6	73156500	78682346
chr6	85510053	91591671
chr6	75202189	75226154
chr13	36974189	40449133
chr21	18444399	34507263
chr3	115022402	117071915
chr5	92615876	94692890
chr2	72489201	72581042
chr1	172897395	172945435
chr4	69283635	98218829
chr1	4995015	5124045
chr7	68816486	70243063
chr15	25109352	27531520
chr5	34084522	45884701
chr12	3486420	3644785
chr18	25502485	25518990
chr17	34122017	34140712
chr1	166620147	169306824
chr16	17908232	18052134
chr19	47162349	47299423
chr21	41058664	42620139
chr4	49071031	54255517
chr16	1184240	1704579
chr16	77897235	78397192
chr7	100450428	100450618
chr9	37540510	40947805
chr17	71353123	71983869
chr6	166309980	166331867
chr2	17189511	17189711
chr16	42254264	42287215
chr17	422510	1819436
chr13	55528467	57711595
chr16	32948048	35150781
chr11	60038497	60042410
chr16	79522209	80070320
chr16	53825564	53828892
chr8	38906334	38915887
chr9	112978140	113220547
chr5	2851378	30617953
chr15	60129846	65174116
chr2	78925214	80389739
chr19	50774773	50794527
chr19	18215853	18215911
chr7	104034566	117836621
chr7	89861398	89861508
chr2	204563002	205132246
chr4	75692867	77653815
chr16	59270887	59283250
chr9	18809776	18810682
chr9	103716260	114571392
chr9	5738787	11192417
chr17	52387150	52410551
chr7	113481956	118994939
chr7	94360762	94505819
chr6	53169212	62441822
chr15	16361229	20494483
chr10	15181354	22392667
chr17	59266820	59698507
chr15	87191883	87206157
chr16	80516036	81289804
chr22	9735767	17808452
chr10	122676622	128703548
chr22	33452887	33474195
chr20	31085566	31364953
chr2	171320576	171343476
chr15	56038839	56083402
chr22	23651492	25114116
chr8	109959748	123110770
chr6	84872105	85021672
chr6	116286253	116287027
chr3	16687334	17605604
chr2	125348986	126743442
chr22	49992966	50074535
chr16	5473957	6070588
chr15	13043218	17906937
chr4	6822325	11195677
chr17	3716126	3719243
chr19	59000576	59001103
chr17	15036398	16439998
chr1	43087714	43087860
chr2	162222678	173347685
chr1	33433603	33436719
chr4	72117695	81232344
chr2	45712019	46511188
chr7	143035969	143212245
chr17	6695122	6714932
chr19	15131273	15143958
chr2	115762836	115774006
chr6	43490800	50048766
chr10	106704827	106710088
chr3	27726762	35838033
chr1	249150668	249150962
chr7	81669204	81674378
chr2	167767305	168963819
chr4	87004242	93050535
chr5	21107167	35678063
chr19	50210637	50244195
chr21	14330178	14341840
chr11	47235517	47242496
chr5	89214318	100722673
chr1	122132785	126011851
chr2	52696564	52739500
chr4	118496918	125841931
chr22	24613500	24621952
chr19	57035528	57040284
chr7	126258645	127699121
chr17	52591194	54559104
chr13	97052265	97154179
chr6	150631830	151028542
chr16	71447028	71447114
chr2	95398456	95400079
chr2	72377167	72512240
chr3	18584122	18621610
chr7	17902840	31595110
chr15	97306680	99086094
chr3	105698276	105701290
chr17	80537881	80547755
chr20	37710084	37815791
chr17	66053901	67531902
chr18	5438525	19409175
chr17	25687096	25761462
chr9	39803199	40991864
chr17	58576085	58597467
chr16	51960507	51964851
chr4	9707543	12402611
chr11	102840813	102841541
chr16	30847015	31753340
chr16	3346962	3360845
chr1	25400175	26766114
chr17	66794066	68165167
chr4	169851856	170287392
chr17	33709218	34879512
chr16	52201867	52264669
chr15	10682363	16473922
chr15	27463368	27503448
chr17	12204453	14131624
chr15	66459066	69710796
chr22	17572082	17840285
chr12	64727210	65760804
chr22	18535998	18551680
chr16	89019110	89362533
chr13	63291887	66849164
chr13	28707177	37364049
chr15	56992607	57523572
chr7	29746006	29767086
chr8	21817374	25579356
chr8	53884903	54221783
chr1	86785401	88422764
chr21	12175970	13893344
chr16	43381497	43904885
chr21	14279192	28498036
chr7	28799545	30228884
chr4	56439551	56481013
chr16	78770128	79438332
chr4	152816825	157166237
chr22	25521698	27366971
chr20	10696567	10696737
chr7	24242857	24247992
chr1	50310144	51652530
chr7	61947178	62051944
chr9	60626641	66522038
chr9	92258302	92290869
chr11	116342366	116438510
chr2	156315553	156322399
chr16	46149671	46669577
chr9	100587239	111798111
chr8	51696083	60233712
chr16	57401127	57408913
chr22	2849922	3540239
chr7	12941881	30129957
chr13	3921281	3921443
chr1	120954879	120956898
chr22	37431699	38549199
chr7	144573586	146061925
chr6	25247936	25510924
chr3	179303040	179670582
chr17	65917595	65917720
chr11	55104849	55107752
chr17	8928036	10689854
chr19	3267659	3276066
chr11	53834583	62710265
chr2	5744199	5748218
chr1	143361427	146096780
chr7	134863934	135053764
chr7	63335169	65657974
chr17	19265724	20457224
chr4	109559000	109561348
chr10	13769066	20393146
chr16	62877275	63767635
chr15	18074541	18914725
chr11	18247999	18249561
chr6	4547218	25682197
chr20	24802595	24802843
chr10	127723362	129339654
chr8	62283889	71222146
chr16	53316424	53319888
chr6	39891798	42454543
chr16	16648564	16668378
chr2	165474	168168
chr8	69963883	69971073
chr9	98828122	116111712
chr6	7245633	13888181
chr4	140474944	144290553
chr2	232044757	232432754
chr2	109505792	109614176
chr2	218978256	223485277
chr1	205437160	205453749
chr15	24498105	30239043
chr7	3058690	3063600
chr8	37431805	37538674
chr17	330494	332074
chr7	125191551	125321208
chr4	96091326	101016509
chr6	106061778	111787391
chr4	60464269	60738283
chr1	135907941	135908025
chr4	135463942	138954878
chr9	29678209	44218955
chr7	60974601	62609800
chr16	9892428	9892640
chr20	30050673	33604886
chr15	72288063	77134463
chr16	74546502	79752869
chr4	48201586	61029376
chr12	126607093	126610852
chr1	145793149	146508221
chr18	66069689	77001709
chr4	180536109	190267806
chr11	36095320	36097039
chr4	144111260	148340250
chr7	140884230	142340188
chr2	101497800	101504333
chr5	4667812	4669675
chr13	71388138	71391219
chr15	5940808	5941030
chr4	89080396	109508818
chr6	132282064	132529236
chr12	124937380	124990815
chr2	150502363	153267506
chr16	3074268	3323063
chr17	61470389	61555540
chr4	55439413	58522678
chr16	1433961	4893362
chr12	99688889	99752134
chr19	50170073	50173952
chr11	81666521	81678129
chr9	92559418	95844178
chr2	180319237	180428649
chr5	89912917	90051654
chr17	4224071	4803345
chr16	2433544	2438099
chr2	954586	972086
chr16	23813315	23833131
chr1	19065582	21690291
chr9	109343237	109450910
chr4	72048026	73843976
chr2	7276509	12133305
chr7	151399345	151428743
chr14	99379614	105819730
chr17	44593776	46123245
chr19	19271071	19275945
chr2	187574150	187579582
chr16	60708656	61511775
chr22	13928099	17440660
chr2	196689078	196795924
chr6	76593048	76595143
chr13	811199	15839312
chr1	94564480	95873937
chr2	138453945	145716881
chr15	28874980	33614592
chr8	35547364	40452542
chr17	41309397	42274093
chr16	54662219	55243291
chr17	58775660	58775734
chr4	68286990	70373668
chr22	36006658	36029811
chr11	82430498	82437913
chr3	12376793	12890213
chr9	57994716	57997717
chr2	32861544	37810810
chr3	178134286	178148799
chr16	13433422	13497920
chr7	115018978	115281179
chr12	2477642	4480037
chr16	42635798	45830856
chr9	126163605	134225994
chr2	173586945	180632950
chr10	82099077	82184384
chr3	93137590	106056265
chr10	18995857	19134274
chr18	17721688	35022629
chr1	188772703	191376709
chr6	58828802	58981574
chr17	2132954	2156762
chr11	130240266	130775832
chr17	55118774	55120298
chr2	158479429	179130849
chr10	12129178	12263399
chr12	39636772	39637129
chr7	74139867	86310877
chr17	35697251	36368148
chr18	27725944	37188529
chr16	75530185	76060651
chr19	2503625	2503683
chr7	33136873	34815810
chr8	79509369	84059867
chr8	11982525	15788337
chr9	64037831	80455388
chr6	34317217	37257520
chr17	1768803	1772831
chr8	104957493	115081958
chr8	78821783	78831253
chr19	4007880	4008011
chr6	32034	8084837
chr9	65393320	65642603
chr2	99625583	99625783
chr8	66324144	67023229
chr4	149798990	162833033
chr11	91807781	93792329
chr15	55880275	56359190
chr11	67326866	71552146
chr6	85695951	85716534
chr7	73269731	92119478
chr4	159456905	159484167
chr5	987811	993897
chr12	3554306	10382478
chr3	81995446	82041892
chr10	80176598	85695818
chr3	78367780	89569178
chr1	187460713	188329204
chr6	61631756	61759792
chr18	33675096	51812751
chr3	196128823	196184416
chr16	53875816	53879104
chr5	79843073	79843277
chr3	142814848	154422760
chr4	178547	8249613
chr15	19531894	25465524
chr9	35246190	40737594
chr16	62630655	62630899
chr18	25466385	25486728
chr7	118235065	118251194
chr2	61748942	61751346
chr1	111922121	112079726
chr12	102659817	103034298
chr16	66142213	66142557
chr18	40931899	44594505
chr9	101076872	101236551
chr3	2699466	2702278
chr9	76687259	77777432
chr7	113939470	119296280
chr4	65648550	80777353
chr15	60848259	60848362
chr13	64974700	79003857
chr16	71382191	71632904
chr1	37943375	38046315
chr16	35317382	37054251
chr11	116102717	130514167
chr9	71925408	71925600
chr5	140761734	157983136
chr7	77640183	86378639
chr1	107479324	107904694
chr15	60072567	66125672
chr22	31195633	34451381
chr22	3696044	4792163
chr7	7249001	8818158
chr1	137693479	144763613
chr22	34557087	37464864
chr17	20513661	24038489
chr16	51526237	52849362
chr3	100215716	100231577
chr10	79219259	79425511
chr17	38688984	38689138
chr18	60728632	73955938
chr17	58361954	59700601
chr16	31646417	32240820
chr2	126534936	129580187
chr17	5567030	5567266
chr18	65025331	65678037
chr1	39561986	39624947
chr17	35059533	35211511
chr17	47769527	49140965
chr2	215044134	215046185
chr1	86773081	92079757
chr17	40667846	40724965
chr7	54890151	54890303
chr17	13479737	13479916
chr1	177532974	179686267
chr12	86692681	93607442
chr2	112027226	112036378
chr1	101805441	106073701
chr1	17560445	19591047
chr17	17232316	17269047
chr5	68959308	69909931
chr2	3050100	3493843
chr13	12970737	53462763
chr17	48761337	49669622
chr10	92684216	94133133
chr22	16985999	19534817
chr10	44670716	57890953
chr8	72369516	72546239
chr4	22486751	42805638
chr7	69603009	72285908
chr11	57530627	57530698
chr9	59225681	59233063
chr7	144391113	144391277
chr8	89431535	89467010
chr19	45203735	45208786
chr18	2876779	19913379
chr7	121273853	132717530
chr9	9947626	9949520
chr17	29814283	30734142
chr11	19137221	19146028
chr8	130021812	130023788
chr2	182193367	182198462
chr16	28222600	28222988
chr22	11776325	14353551
chr20	17146472	18032192
chr5	111487557	111565292
chr2	114016784	118861899
chr6	146180073	146234008
chr11	123537028	123537467
chr8	25560304	32249046
chr17	8800295	9427631
chr22	16916499	18113175
chr7	103491489	103495573
chr8	87487989	87833285
chr20	27554037	29612761
chr22	20896599	24034451
chr16	57324219	57365389
chr5	115435572	115506974
chr14	6918625	8687858
chr2	217936722	222667741
chr4	156973522	174379223
chr2	64168884	64666303
chr17	10923856	11432880
chr3	53610686	54767054
chr1	3376237	10527116
chr6	138223239	138277921
chr17	33190521	34583363
chr3	50591494	57975332
chr2	102137644	102360965
chr1	6901026	8967464
chr22	12148970	13142313
chr7	126654518	126786539
chr2	135483002	135486497
chr17	68083758	68084795
chr18	27328728	28244287
chr1	31326775	33649027
chr10	106627999	108379838
chr9	109281369	109328116
chr9	32043838	32051526
chr16	76103629	76273158
chr20	12151816	14392756
chr16	68805031	69354887
chr11	23738212	38799147
chr2	27094289	27123215
chr15	67041481	67130130
chr1	70838423	77379218
chr17	49166880	49167034
chr13	6013186	6147979
chr2	51627020	51769554
chr11	72061398	83357644
chr17	44649219	44667813
chr2	157106613	157178450
chr11	46577066	46577250
chr5	117513867	122432663
chr22	4579891	6533497
chr14	47588847	47592906
chr9	47313852	47426375
chr7	9687272	9993099
chr16	21221083	22615551
chr15	69001530	75176001
chr3	168677752	168713642
