chr15	11118308	17007926
chr11	3367411	6872793
chr22	4036680	6381062
chr19	50863469	50864788
chr7	87647805	89124917
chr3	172872816	172873380
chr7	148854720	148855594
chr16	35257790	35280729
chr13	13661651	13663153
chr18	2821996	7244510
chr2	180276890	190546367
chr16	11404948	11433150
chr1	65423087	70407761
chr17	48316077	49511503
chr15	556202	1859376
chr1	5370019	12005429
chr16	70871578	71844833
chr3	150254858	150255001
chr2	236691572	238540245
chr3	3106777	4696574
chr21	20009892	23202991
chr2	31473207	31537551
chr9	127585483	138509167
chr9	52023944	52096574
chr15	40695067	45915143
chr2	131170322	137519005
chr6	116126838	122257296
chr16	12591940	12634339
chr10	42466912	44671111
chr15	78991220	81615235
chr22	42590229	45407023
chr3	26252849	26252958
chr6	143083323	143164359
chr2	10635062	11378251
chr16	81839154	82063188
chr2	199729833	206682228
chr1	37220482	39258498
chr3	71014792	83528311
chr16	26413231	26728540
chr17	38853875	39814070
chr2	125011149	138780210
chr12	52829157	52829351
chr15	69546672	77144695
chr2	18801812	18849313
chr17	2268564	4959581
chr15	70102874	70105279
chr7	108512843	110291079
chr6	65515271	70865543
chr1	153834083	155654150
chr11	107384724	107455092
chr1	18663042	27497385
chr5	32509216	62571766
chr13	75126521	75138287
chr4	170362058	190506740
chr6	83029989	89768263
chr2	158970368	163576075
chr4	99643716	120109159
chr16	89869907	89876215
chr11	69697794	82277302
chr5	9476093	14869516
chr9	100403430	100464892
chr3	50884105	54573337
chr20	11127665	11717718
chr1	5921304	6003011
chr8	41924989	43541998
chr19	3723301	3792707
chr2	151016223	151025835
chr2	214219114	214342753
chr16	17941386	18466402
chr2	190256355	190261376
chr10	1806853	7036178
chr2	92742944	95139657
chr15	66618618	68217300
chr7	156143412	156143610
chr3	41288662	53255754
chr16	66159041	66159148
chr4	26836564	34595270
chr13	19051410	25566072
chr2	169728089	198770785
chr16	6637279	7407802
chr7	131906070	138390726
chr3	190924795	192000636
chr7	60276953	75576257
chr1	146491479	146493263
chr3	68363932	77906697
chr3	179506585	179565864
chr6	45893858	51419704
chr6	137139025	143220643
chr6	123176518	123200483
chr13	18434725	21909669
chr21	4134195	20197059
chr3	31394975	33444488
chr5	75127654	77204668
chr2	178449635	178541476
chr1	153115026	153163066
chr4	79431406	108366600
chr1	58104807	58233837
chr7	20956746	22383323
chr15	2973550	5395718
chr5	38153683	49953862
chr12	59161805	59320170
chr18	28296675	28313180
chr17	7562407	7581102
chr1	151492698	154179375
chr16	31537378	31681280
chr19	21341151	21478225
chr21	9551650	11113125
chr4	151665719	156850205
chr16	15007335	15527674
chr16	64965340	65465297
chr7	47630901	47631091
chr9	132817669	136224964
chr17	61770441	62401187
chr6	49788385	49810272
chr2	65650772	65650972
chr16	76639767	76672718
chr17	27753340	29150266
chr13	94600115	96783243
chr16	34547566	36750299
chr11	108503140	108507053
chr16	26705424	27253535
chr16	62152408	62155736
chr8	92597766	92607319
chr9	57987291	58229698
chr5	101904321	129670896
chr15	41817642	46861912
chr2	201705449	203169974
chr19	48807784	48827538
chr19	43218014	43218072
chr7	52411145	66213200
chr7	54098261	54098371
chr2	197151156	197720400
chr4	93339837	95300785
chr16	26661745	26674108
chr9	92205175	92206081
chr9	65997656	76852788
chr9	134893326	140346956
chr17	70162391	70185792
chr7	60403516	65916499
chr7	75168067	75313124
chr6	45002962	54275572
chr15	15478718	19611972
chr10	72450989	79662302
chr17	25578194	26009881
chr15	100591302	100605576
chr16	9332344	10106112
chr22	22493412	30566097
chr10	9524462	15551388
chr22	45560348	45581656
chr20	15205709	15485096
chr2	91860415	91883315
chr15	62237248	62281811
chr22	3138592	4601216
chr8	132707519	145858541
chr6	60218681	60368248
chr6	38636455	38637229
chr3	62037455	62955725
chr2	239905592	241300048
chr22	13926328	14007897
chr16	37481572	38078203
chr15	25754768	30618487
chr4	109357160	113730512
chr17	1372952	1376069
chr19	3272028	3272555
chr17	31089577	32493177
chr1	62812969	62813115
chr2	147427004	158552011
chr1	140479463	140482579
chr4	4171713	13286362
chr2	129149492	129948661
chr7	50737921	50914197
chr17	1839679	1859489
chr19	52025265	52037950
chr2	20903965	20915135
chr6	21366613	27924579
chr10	78785973	78791234
chr3	34026442	42137713
chr1	10256349	10256643
chr7	105825602	105830776
chr2	204829442	206025956
chr4	54634064	60680357
chr5	134446479	149017375
chr19	39985013	40018571
chr21	17299624	17311286
chr11	67173481	67180460
chr5	67950395	79458750
chr1	84461244	88340310
chr2	225699875	225742811
chr4	40578840	47923853
chr22	16257443	16265895
chr19	11500276	11505032
chr7	23752352	25192828
chr17	45908207	47876117
chr13	5052729	5154643
chr6	5327319	5724031
chr16	84342748	84342834
chr2	90913507	90915130
chr2	94062674	94197747
chr3	137873807	137911295
chr7	111217802	124910072
chr15	71405635	73185049
chr3	190338949	190341963
chr17	32835206	32845080
chr20	54642480	54748187
chr17	44659034	46137035
chr18	21572076	35542726
chr17	19764165	19838531
chr9	6249105	7437770
chr17	3017580	3038962
chr16	79281596	79285940
chr4	162773927	165468995
chr11	120064194	120064922
chr16	33635831	34542156
chr16	78810059	78823942
chr1	163250394	164616333
chr17	74855535	76226636
chr4	168202386	168637922
chr17	30032722	31203016
chr16	8616344	8679146
chr15	3718442	9510001
chr15	90228575	90268655
chr17	1380916	3308087
chr15	70203394	73455124
chr22	26343774	26611977
chr12	116484825	117518419
chr22	31644075	31659757
chr16	5790340	6133763
chr13	79022919	82580196
chr13	29313093	37969965
chr15	64819474	65350439
chr7	31102058	31123138
chr8	88642796	92404778
chr8	93348923	93685803
chr1	11270291	12907654
chr21	10531694	12249068
chr16	67024301	67547689
chr21	8561002	22779846
chr7	93380811	94810150
chr4	82306331	82347793
chr16	46945185	47613389
chr4	69133872	73483284
chr22	8964371	10809644
chr20	50291932	50292102
chr7	153867173	153872308
chr1	184371973	185714359
chr7	82994101	83098867
chr9	7357978	13253375
chr9	108041830	108074397
chr11	31548661	31644805
chr2	16427270	16434116
chr16	78006512	78526418
chr9	39912816	51123688
chr8	101179190	109716819
chr16	3700425	3708211
chr22	20755823	21446140
chr7	120228960	137417036
chr13	15281600	15281762
chr1	192240381	192242400
chr22	6872054	7989554
chr7	84111798	85600137
chr6	98806570	99069558
chr3	55758403	56125945
chr17	56361005	56361130
chr11	128193641	128196544
chr17	5418353	7180171
chr19	30569945	30578352
chr11	105634696	114510378
chr2	187879587	187883606
chr1	193946596	196681949
chr7	122642281	122832111
chr7	153378409	155701214
chr17	27837946	29029446
chr4	18945517	18947865
chr10	9535874	16159954
chr16	45552651	46443011
chr15	92049426	92889610
chr11	120747490	120749052
chr6	43497561	64632540
chr20	51348697	51348945
chr10	10950863	12567155
chr8	132546234	141484491
chr16	36772386	36775850
chr6	94650719	97213464
chr16	70980090	70999904
chr2	235527013	235529707
chr8	67188309	67195499
chr9	24238746	41522336
chr6	101844021	108486569
chr4	144176109	147991718
chr2	32357181	32745178
chr2	74113343	74221727
chr2	229036672	233543693
chr1	222807327	222823916
chr15	46085508	51826446
chr7	115908843	115913753
chr8	128782987	128889856
chr17	37581261	37582841
chr7	123289778	123419435
chr4	1873242	6798425
chr6	85291821	91017434
chr4	103219805	103493819
chr1	14418201	14418285
chr4	42694421	46185357
chr9	56720048	71260794
chr7	82588325	84223524
chr16	18781859	18782071
chr20	43138132	46692345
chr15	60031758	64878158
chr16	62541628	67747995
chr4	57401061	70228851
chr12	70896566	70900325
chr1	5859060	6574132
chr18	6664001	17596021
chr4	41581380	51313077
chr11	118267940	118269659
chr4	120852750	125081740
chr7	94000888	95456846
chr2	48324266	48330799
chr5	39326987	39328850
chr13	97612687	97615768
chr15	99353515	99353737
chr4	66970367	87398789
chr6	72387010	72634182
chr12	131258286	131311721
chr2	9090744	11855887
chr16	25742964	25991759
chr17	50265083	50350234
chr4	35394282	38477547
chr16	41850038	45309439
chr12	54715155	54778400
chr19	39771425	39775304
chr11	16872611	16884219
chr9	131037442	134322202
chr2	233985670	234095082
chr5	145635891	145774628
chr17	62414417	62993691
chr16	52352470	52357025
chr2	141011351	141028851
chr16	4417052	4436868
chr1	65066420	67691129
chr9	45903056	46010729
chr4	151938787	153734737
chr2	172748670	177605466
chr7	92429851	92459249
chr14	41384015	47824131
chr17	72515623	74045092
chr19	26569376	26574250
chr2	149690976	149696408
chr16	84037660	84840779
chr22	25113357	28625918
chr2	3435619	3542465
chr6	148703887	148705982
chr13	53503925	68532038
chr1	140170387	141479844
chr2	139603236	146866172
chr15	9922560	14662172
chr8	91087422	95992600
chr17	41988053	42952749
chr16	51772598	52353670
chr17	33090922	33090996
chr4	101955314	104041992
chr22	31036229	31059382
chr11	57163717	57171132
chr3	68270915	68784335
chr9	26645044	26648045
chr2	120350648	125299914
chr3	89787670	89802183
chr16	20423159	20487657
chr7	13682099	13944300
chr12	80408983	82411378
chr16	76540108	79735166
chr9	58991473	67053862
chr2	226082398	233128403
chr10	123298437	123383744
chr3	168721707	181640382
chr10	86046248	86184665
chr18	54296859	71597800
chr1	79770063	82374069
chr6	13238907	13391679
chr17	29177850	29201658
chr11	107196561	107732127
chr17	67839950	67841474
chr2	1872822	22524242
chr10	109719278	109853499
chr12	84921101	84921458
chr7	95856092	108027102
chr17	48272985	48943882
chr18	48701346	58163931
chr16	35703095	36233561
chr19	36374321	36374379
chr7	87564836	89243773
chr8	17776973	22327471
chr8	40242797	44048609
chr9	58727815	75145372
chr6	30591608	33531911
chr17	14520130	14524158
chr8	34757023	44881488
chr8	85360251	85369721
chr19	39614548	39614679
chr6	50533546	58586349
chr9	25837519	26086802
chr2	74350730	74350930
chr8	141553385	142252470
chr4	29955161	42989204
chr11	1042813	3027361
chr15	59268800	59747715
chr11	101849258	106074538
chr6	21523725	21544308
chr7	32472810	51322557
chr4	60949492	60976754
chr5	124890258	124896344
chr12	40320058	47148230
chr3	115053134	115099580
chr10	100713335	106232555
chr3	41134176	52335574
chr1	189783699	190652190
chr6	105710901	105838937
chr18	28305774	46443429
chr3	3015092	3070685
chr16	51059243	51062531
chr5	36924310	36924514
chr3	163830373	175438285
chr4	167539694	175610760
chr15	16697971	22631601
chr9	53749324	59240728
chr16	17421796	17422040
chr18	73272715	73293058
chr7	36352015	36368144
chr2	186656203	186658607
chr1	99290141	99447746
chr12	28893970	29268451
chr16	15281933	15282277
chr18	11150159	14812765
chr9	27162098	27321777
chr3	142957524	142960336
chr9	51939301	53029474
chr7	57822517	63179327
chr4	151364644	166493447
chr15	19216117	19216220
chr13	99551868	113581025
chr16	87617541	87868254
chr1	93329190	93432130
chr16	48929343	50666212
chr11	59740699	74152149
chr9	52082526	52082718
chr5	10968264	28189666
chr7	20279541	29017997
chr1	49756237	50181607
chr15	3248906	9302011
chr22	30848843	34104591
chr22	9677513	10773632
chr7	33994165	35563322
chr1	55462686	62532820
chr22	23303509	26211286
chr17	17246687	20771515
chr16	20808748	22131873
chr3	177326080	177341941
chr10	21097419	21303671
chr17	30327083	30327237
chr18	24431606	37658912
